"gene_id"
"AT1G07690"
"AT1G19320"
"AT1G26230"
"AT1G29430"
"AT1G29450"
"AT1G33930"
"AT1G34500"
"AT1G47280"
"AT1G50050"
"AT1G61920"
"AT1G66060"
"AT1G68568"
"AT1G71280"
"AT1G73885"
"AT1G74110"
"AT1G80470"
"AT2G13360"
"AT2G17600"
"AT2G18640"
"AT2G19210"
"AT2G20570"
"AT2G21140"
"AT2G22290"
"AT2G29000"
"AT2G31083"
"AT2G31085"
"AT2G33830"
"AT2G40450"
"AT3G02430"
"AT3G02850"
"AT3G07250"
"AT3G09340"
"AT3G20360"
"AT3G23060"
"AT3G27950"
"AT3G55646"
"AT3G57440"
"AT3G59480"
"AT4G00975"
"AT4G02270"
"AT4G07200"
"AT4G08380"
"AT4G09300"
"AT4G19770"
"AT4G19820"
"AT4G22460"
"AT4G22650"
"AT4G27700"
"AT4G36850"
"AT5G17960"
"AT5G23660"
"AT5G37320"
"AT5G38930"
"AT5G42340"
"AT5G44582"
"AT5G44585"
"AT5G59110"
"AT5G60660"
"AT5G60760"
"AT5G60880"
