"gene_id"
"Bpev01.c0000.g0025"
"Bpev01.c0000.g0049"
"Bpev01.c0000.g0082"
"Bpev01.c0000.g0096"
"Bpev01.c0000.g0132"
"Bpev01.c0000.g0139"
"Bpev01.c0000.g0154"
"Bpev01.c0000.g0182"
"Bpev01.c0000.g0211"
"Bpev01.c0000.g0225"
"Bpev01.c0000.g0232"
"Bpev01.c0001.g0034"
"Bpev01.c0005.g0008"
"Bpev01.c0006.g0001"
"Bpev01.c0006.g0002"
"Bpev01.c0010.g0002"
"Bpev01.c0015.g0080"
"Bpev01.c0015.g0099"
"Bpev01.c0015.g0101"
"Bpev01.c0015.g0122"
"Bpev01.c0015.g0159"
"Bpev01.c0015.g0212"
"Bpev01.c0015.g0214"
"Bpev01.c0015.g0219"
"Bpev01.c0015.g0220"
"Bpev01.c0016.g0036"
"Bpev01.c0016.g0055"
"Bpev01.c0016.g0081"
"Bpev01.c0016.g0159"
"Bpev01.c0017.g0005"
"Bpev01.c0018.g0048"
"Bpev01.c0018.g0049"
"Bpev01.c0022.g0124"
"Bpev01.c0023.g0008"
"Bpev01.c0023.g0012"
"Bpev01.c0023.g0052"
"Bpev01.c0024.g0001"
"Bpev01.c0024.g0024"
"Bpev01.c0024.g0030"
"Bpev01.c0025.g0042"
"Bpev01.c0027.g0071"
"Bpev01.c0027.g0125"
"Bpev01.c0027.g0131"
"Bpev01.c0027.g0158"
"Bpev01.c0029.g0009"
"Bpev01.c0029.g0039"
"Bpev01.c0029.g0092"
"Bpev01.c0030.g0021"
"Bpev01.c0031.g0004"
"Bpev01.c0036.g0018"
"Bpev01.c0036.g0029"
"Bpev01.c0038.g0005"
"Bpev01.c0038.g0006"
"Bpev01.c0038.g0019"
"Bpev01.c0038.g0020"
"Bpev01.c0038.g0043"
"Bpev01.c0038.g0078"
"Bpev01.c0038.g0117"
"Bpev01.c0038.g0118"
"Bpev01.c0038.g0123"
"Bpev01.c0038.g0141"
"Bpev01.c0038.g0157"
"Bpev01.c0043.g0013"
"Bpev01.c0044.g0003"
"Bpev01.c0044.g0009"
"Bpev01.c0044.g0089"
"Bpev01.c0044.g0111"
"Bpev01.c0050.g0044"
"Bpev01.c0050.g0052"
"Bpev01.c0050.g0091"
"Bpev01.c0050.g0096"
"Bpev01.c0051.g0012"
"Bpev01.c0051.g0027"
"Bpev01.c0051.g0039"
"Bpev01.c0051.g0066"
"Bpev01.c0051.g0109"
"Bpev01.c0051.g0144"
"Bpev01.c0051.g0146"
"Bpev01.c0051.g0151"
"Bpev01.c0051.g0184"
"Bpev01.c0051.g0200"
"Bpev01.c0052.g0186"
"Bpev01.c0052.g0193"
"Bpev01.c0052.g0196"
"Bpev01.c0052.g0200"
"Bpev01.c0052.g0218"
"Bpev01.c0053.g0014"
"Bpev01.c0053.g0017"
"Bpev01.c0053.g0059"
"Bpev01.c0053.g0060"
"Bpev01.c0053.g0063"
"Bpev01.c0055.g0011"
"Bpev01.c0062.g0039"
"Bpev01.c0062.g0040"
"Bpev01.c0062.g0061"
"Bpev01.c0062.g0067"
"Bpev01.c0063.g0006"
"Bpev01.c0063.g0012"
"Bpev01.c0066.g0032"
"Bpev01.c0066.g0043"
"Bpev01.c0066.g0054"
"Bpev01.c0066.g0058"
"Bpev01.c0080.g0003"
"Bpev01.c0080.g0006"
"Bpev01.c0080.g0055"
"Bpev01.c0080.g0094"
"Bpev01.c0082.g0058"
"Bpev01.c0082.g0078"
"Bpev01.c0083.g0017"
"Bpev01.c0088.g0016"
"Bpev01.c0088.g0054"
"Bpev01.c0088.g0061"
"Bpev01.c0088.g0072"
"Bpev01.c0088.g0083"
"Bpev01.c0088.g0093"
"Bpev01.c0088.g0101"
"Bpev01.c0088.g0110"
"Bpev01.c0088.g0122"
"Bpev01.c0089.g0086"
"Bpev01.c0089.g0087"
"Bpev01.c0092.g0013"
"Bpev01.c0092.g0014"
"Bpev01.c0094.g0014"
"Bpev01.c0094.g0056"
"Bpev01.c0094.g0059"
"Bpev01.c0096.g0002"
"Bpev01.c0096.g0025"
"Bpev01.c0099.g0001"
"Bpev01.c0114.g0023"
"Bpev01.c0114.g0064"
"Bpev01.c0115.g0113"
"Bpev01.c0118.g0020"
"Bpev01.c0118.g0024"
"Bpev01.c0118.g0050"
"Bpev01.c0120.g0007"
"Bpev01.c0120.g0048"
"Bpev01.c0120.g0057"
"Bpev01.c0126.g0023"
"Bpev01.c0126.g0034"
"Bpev01.c0126.g0038"
"Bpev01.c0127.g0043"
"Bpev01.c0127.g0044"
"Bpev01.c0127.g0045"
"Bpev01.c0127.g0050"
"Bpev01.c0127.g0052"
"Bpev01.c0127.g0070"
"Bpev01.c0129.g0094"
"Bpev01.c0129.g0097"
"Bpev01.c0130.g0016"
"Bpev01.c0130.g0021"
"Bpev01.c0134.g0092"
"Bpev01.c0134.g0119"
"Bpev01.c0134.g0143"
"Bpev01.c0136.g0018"
"Bpev01.c0136.g0021"
"Bpev01.c0141.g0012"
"Bpev01.c0141.g0013"
"Bpev01.c0142.g0054"
"Bpev01.c0142.g0057"
"Bpev01.c0142.g0068"
"Bpev01.c0142.g0101"
"Bpev01.c0148.g0008"
"Bpev01.c0148.g0009"
"Bpev01.c0149.g0003"
"Bpev01.c0154.g0016"
"Bpev01.c0154.g0020"
"Bpev01.c0155.g0025"
"Bpev01.c0158.g0022"
"Bpev01.c0158.g0037"
"Bpev01.c0158.g0043"
"Bpev01.c0158.g0044"
"Bpev01.c0161.g0019"
"Bpev01.c0162.g0012"
"Bpev01.c0169.g0010"
"Bpev01.c0170.g0065"
"Bpev01.c0171.g0025"
"Bpev01.c0172.g0005"
"Bpev01.c0189.g0012"
"Bpev01.c0191.g0006"
"Bpev01.c0191.g0013"
"Bpev01.c0191.g0027"
"Bpev01.c0191.g0031"
"Bpev01.c0195.g0011"
"Bpev01.c0210.g0042"
"Bpev01.c0214.g0006"
"Bpev01.c0215.g0017"
"Bpev01.c0222.g0010"
"Bpev01.c0222.g0017"
"Bpev01.c0223.g0005"
"Bpev01.c0223.g0030"
"Bpev01.c0223.g0048"
"Bpev01.c0224.g0020"
"Bpev01.c0224.g0021"
"Bpev01.c0224.g0044"
"Bpev01.c0237.g0009"
"Bpev01.c0241.g0016"
"Bpev01.c0243.g0023"
"Bpev01.c0245.g0006"
"Bpev01.c0245.g0030"
"Bpev01.c0245.g0037"
"Bpev01.c0245.g0040"
"Bpev01.c0257.g0011"
"Bpev01.c0257.g0020"
"Bpev01.c0264.g0007"
"Bpev01.c0265.g0012"
"Bpev01.c0265.g0013"
"Bpev01.c0265.g0020"
"Bpev01.c0278.g0039"
"Bpev01.c0278.g0041"
"Bpev01.c0281.g0004"
"Bpev01.c0288.g0012"
"Bpev01.c0289.g0021"
"Bpev01.c0299.g0019"
"Bpev01.c0305.g0003"
"Bpev01.c0322.g0001"
"Bpev01.c0322.g0011"
"Bpev01.c0327.g0066"
"Bpev01.c0327.g0067"
"Bpev01.c0327.g0068"
"Bpev01.c0327.g0072"
"Bpev01.c0329.g0004"
"Bpev01.c0329.g0008"
"Bpev01.c0329.g0010"
"Bpev01.c0329.g0013"
"Bpev01.c0329.g0017"
"Bpev01.c0333.g0006"
"Bpev01.c0335.g0013"
"Bpev01.c0335.g0033"
"Bpev01.c0340.g0022"
"Bpev01.c0346.g0002"
"Bpev01.c0348.g0004"
"Bpev01.c0349.g0004"
"Bpev01.c0349.g0026"
"Bpev01.c0349.g0036"
"Bpev01.c0349.g0064"
"Bpev01.c0352.g0010"
"Bpev01.c0356.g0034"
"Bpev01.c0356.g0038"
"Bpev01.c0364.g0015"
"Bpev01.c0364.g0023"
"Bpev01.c0383.g0007"
"Bpev01.c0383.g0012"
"Bpev01.c0386.g0015"
"Bpev01.c0389.g0002"
"Bpev01.c0389.g0004"
"Bpev01.c0389.g0013"
"Bpev01.c0389.g0045"
"Bpev01.c0389.g0062"
"Bpev01.c0391.g0002"
"Bpev01.c0391.g0003"
"Bpev01.c0392.g0007"
"Bpev01.c0393.g0001"
"Bpev01.c0394.g0024"
"Bpev01.c0395.g0044"
"Bpev01.c0395.g0045"
"Bpev01.c0395.g0056"
"Bpev01.c0397.g0018"
"Bpev01.c0398.g0003"
"Bpev01.c0401.g0005"
"Bpev01.c0401.g0022"
"Bpev01.c0402.g0031"
"Bpev01.c0411.g0005"
"Bpev01.c0415.g0010"
"Bpev01.c0415.g0035"
"Bpev01.c0422.g0020"
"Bpev01.c0426.g0016"
"Bpev01.c0426.g0017"
"Bpev01.c0427.g0025"
"Bpev01.c0428.g0020"
"Bpev01.c0428.g0021"
"Bpev01.c0428.g0029"
"Bpev01.c0439.g0013"
"Bpev01.c0439.g0032"
"Bpev01.c0452.g0019"
"Bpev01.c0454.g0005"
"Bpev01.c0455.g0026"
"Bpev01.c0457.g0015"
"Bpev01.c0457.g0020"
"Bpev01.c0464.g0023"
"Bpev01.c0464.g0026"
"Bpev01.c0464.g0027"
"Bpev01.c0464.g0033"
"Bpev01.c0464.g0034"
"Bpev01.c0469.g0005"
"Bpev01.c0469.g0008"
"Bpev01.c0470.g0047"
"Bpev01.c0473.g0007"
"Bpev01.c0473.g0030"
"Bpev01.c0473.g0037"
"Bpev01.c0479.g0012"
"Bpev01.c0480.g0082"
"Bpev01.c0480.g0084"
"Bpev01.c0483.g0019"
"Bpev01.c0484.g0031"
"Bpev01.c0485.g0018"
"Bpev01.c0485.g0036"
"Bpev01.c0488.g0017"
"Bpev01.c0497.g0017"
"Bpev01.c0497.g0018"
"Bpev01.c0497.g0019"
"Bpev01.c0497.g0026"
"Bpev01.c0505.g0014"
"Bpev01.c0505.g0020"
"Bpev01.c0506.g0032"
"Bpev01.c0506.g0033"
"Bpev01.c0510.g0003"
"Bpev01.c0517.g0001"
"Bpev01.c0517.g0023"
"Bpev01.c0518.g0004"
"Bpev01.c0518.g0015"
"Bpev01.c0518.g0016"
"Bpev01.c0518.g0059"
"Bpev01.c0519.g0007"
"Bpev01.c0522.g0009"
"Bpev01.c0522.g0020"
"Bpev01.c0522.g0049"
"Bpev01.c0523.g0010"
"Bpev01.c0523.g0015"
"Bpev01.c0523.g0021"
"Bpev01.c0525.g0015"
"Bpev01.c0533.g0015"
"Bpev01.c0536.g0018"
"Bpev01.c0545.g0016"
"Bpev01.c0545.g0019"
"Bpev01.c0547.g0011"
"Bpev01.c0547.g0013"
"Bpev01.c0547.g0017"
"Bpev01.c0555.g0007"
"Bpev01.c0555.g0017"
"Bpev01.c0557.g0045"
"Bpev01.c0558.g0020"
"Bpev01.c0564.g0022"
"Bpev01.c0566.g0025"
"Bpev01.c0566.g0042"
"Bpev01.c0572.g0001"
"Bpev01.c0574.g0021"
"Bpev01.c0574.g0032"
"Bpev01.c0574.g0043"
"Bpev01.c0577.g0003"
"Bpev01.c0577.g0021"
"Bpev01.c0577.g0034"
"Bpev01.c0581.g0017"
"Bpev01.c0582.g0013"
"Bpev01.c0588.g0027"
"Bpev01.c0594.g0010"
"Bpev01.c0602.g0003"
"Bpev01.c0604.g0004"
"Bpev01.c0605.g0006"
"Bpev01.c0605.g0021"
"Bpev01.c0605.g0036"
"Bpev01.c0606.g0014"
"Bpev01.c0614.g0007"
"Bpev01.c0616.g0016"
"Bpev01.c0621.g0008"
"Bpev01.c0629.g0009"
"Bpev01.c0629.g0010"
"Bpev01.c0629.g0012"
"Bpev01.c0629.g0023"
"Bpev01.c0629.g0025"
"Bpev01.c0629.g0028"
"Bpev01.c0640.g0016"
"Bpev01.c0645.g0026"
"Bpev01.c0651.g0002"
"Bpev01.c0654.g0006"
"Bpev01.c0659.g0004"
"Bpev01.c0659.g0011"
"Bpev01.c0659.g0014"
"Bpev01.c0660.g0012"
"Bpev01.c0661.g0006"
"Bpev01.c0667.g0003"
"Bpev01.c0667.g0005"
"Bpev01.c0674.g0002"
"Bpev01.c0677.g0002"
"Bpev01.c0683.g0003"
"Bpev01.c0688.g0003"
"Bpev01.c0695.g0003"
"Bpev01.c0700.g0013"
"Bpev01.c0700.g0014"
"Bpev01.c0702.g0016"
"Bpev01.c0710.g0002"
"Bpev01.c0710.g0008"
"Bpev01.c0717.g0010"
"Bpev01.c0733.g0003"
"Bpev01.c0734.g0002"
"Bpev01.c0739.g0014"
"Bpev01.c0739.g0029"
"Bpev01.c0744.g0013"
"Bpev01.c0745.g0003"
"Bpev01.c0752.g0011"
"Bpev01.c0755.g0001"
"Bpev01.c0769.g0001"
"Bpev01.c0769.g0002"
"Bpev01.c0781.g0021"
"Bpev01.c0783.g0001"
"Bpev01.c0801.g0009"
"Bpev01.c0804.g0014"
"Bpev01.c0807.g0001"
"Bpev01.c0808.g0007"
"Bpev01.c0812.g0009"
"Bpev01.c0813.g0015"
"Bpev01.c0815.g0018"
"Bpev01.c0818.g0014"
"Bpev01.c0819.g0010"
"Bpev01.c0823.g0004"
"Bpev01.c0832.g0002"
"Bpev01.c0842.g0009"
"Bpev01.c0845.g0001"
"Bpev01.c0847.g0002"
"Bpev01.c0855.g0004"
"Bpev01.c0855.g0006"
"Bpev01.c0857.g0005"
"Bpev01.c0857.g0010"
"Bpev01.c0860.g0010"
"Bpev01.c0864.g0007"
"Bpev01.c0867.g0013"
"Bpev01.c0867.g0015"
"Bpev01.c0874.g0016"
"Bpev01.c0889.g0018"
"Bpev01.c0893.g0010"
"Bpev01.c0896.g0001"
"Bpev01.c0906.g0010"
"Bpev01.c0916.g0002"
"Bpev01.c0918.g0011"
"Bpev01.c0920.g0014"
"Bpev01.c0930.g0003"
"Bpev01.c0934.g0008"
"Bpev01.c0940.g0004"
"Bpev01.c0949.g0008"
"Bpev01.c0949.g0011"
"Bpev01.c0950.g0002"
"Bpev01.c0950.g0004"
"Bpev01.c0958.g0002"
"Bpev01.c0958.g0004"
"Bpev01.c0963.g0004"
"Bpev01.c0963.g0008"
"Bpev01.c0970.g0003"
"Bpev01.c0984.g0009"
"Bpev01.c0992.g0020"
"Bpev01.c0995.g0002"
"Bpev01.c0995.g0013"
"Bpev01.c0996.g0010"
"Bpev01.c0996.g0028"
"Bpev01.c0998.g0009"
"Bpev01.c1004.g0004"
"Bpev01.c1019.g0003"
"Bpev01.c1024.g0006"
"Bpev01.c1026.g0003"
"Bpev01.c1031.g0004"
"Bpev01.c1031.g0005"
"Bpev01.c1040.g0041"
"Bpev01.c1041.g0005"
"Bpev01.c1055.g0001"
"Bpev01.c1055.g0003"
"Bpev01.c1057.g0001"
"Bpev01.c1061.g0001"
"Bpev01.c1067.g0004"
"Bpev01.c1083.g0012"
"Bpev01.c1083.g0013"
"Bpev01.c1084.g0002"
"Bpev01.c1084.g0012"
"Bpev01.c1084.g0013"
"Bpev01.c1093.g0005"
"Bpev01.c1103.g0003"
"Bpev01.c1104.g0025"
"Bpev01.c1105.g0007"
"Bpev01.c1110.g0002"
"Bpev01.c1110.g0004"
"Bpev01.c1112.g0010"
"Bpev01.c1120.g0019"
"Bpev01.c1123.g0002"
"Bpev01.c1130.g0001"
"Bpev01.c1142.g0001"
"Bpev01.c1142.g0010"
"Bpev01.c1148.g0015"
"Bpev01.c1150.g0008"
"Bpev01.c1155.g0004"
"Bpev01.c1159.g0008"
"Bpev01.c1159.g0009"
"Bpev01.c1159.g0011"
"Bpev01.c1159.g0017"
"Bpev01.c1171.g0007"
"Bpev01.c1172.g0012"
"Bpev01.c1172.g0014"
"Bpev01.c1176.g0003"
"Bpev01.c1180.g0007"
"Bpev01.c1185.g0022"
"Bpev01.c1188.g0002"
"Bpev01.c1202.g0038"
"Bpev01.c1228.g0010"
"Bpev01.c1229.g0016"
"Bpev01.c1229.g0022"
"Bpev01.c1234.g0001"
"Bpev01.c1241.g0001"
"Bpev01.c1269.g0001"
"Bpev01.c1270.g0005"
"Bpev01.c1282.g0001"
"Bpev01.c1282.g0005"
"Bpev01.c1289.g0008"
"Bpev01.c1319.g0003"
"Bpev01.c1319.g0004"
"Bpev01.c1323.g0003"
"Bpev01.c1327.g0005"
"Bpev01.c1337.g0001"
"Bpev01.c1339.g0009"
"Bpev01.c1341.g0003"
"Bpev01.c1350.g0001"
"Bpev01.c1378.g0021"
"Bpev01.c1379.g0009"
"Bpev01.c1398.g0016"
"Bpev01.c1401.g0002"
"Bpev01.c1401.g0014"
"Bpev01.c1402.g0011"
"Bpev01.c1403.g0005"
"Bpev01.c1408.g0004"
"Bpev01.c1411.g0003"
"Bpev01.c1418.g0012"
"Bpev01.c1427.g0003"
"Bpev01.c1436.g0002"
"Bpev01.c1472.g0001"
"Bpev01.c1490.g0003"
"Bpev01.c1490.g0004"
"Bpev01.c1527.g0002"
"Bpev01.c1527.g0003"
"Bpev01.c1529.g0001"
"Bpev01.c1534.g0001"
"Bpev01.c1537.g0013"
"Bpev01.c1543.g0008"
"Bpev01.c1554.g0003"
"Bpev01.c1560.g0013"
"Bpev01.c1562.g0003"
"Bpev01.c1588.g0012"
"Bpev01.c1610.g0001"
"Bpev01.c1610.g0003"
"Bpev01.c1611.g0002"
"Bpev01.c1650.g0001"
"Bpev01.c1657.g0005"
