"gene_id"
"AT1G02490"
"AT1G02730"
"AT1G04480"
"AT1G05913"
"AT1G07603"
"AT1G07930"
"AT1G09590"
"AT1G16070"
"AT1G16630"
"AT1G18370"
"AT1G18520"
"AT1G19060"
"AT1G21810"
"AT1G23410"
"AT1G25260"
"AT1G25422"
"AT1G26770"
"AT1G27640"
"AT1G27950"
"AT1G28010"
"AT1G28630"
"AT1G34030"
"AT1G34670"
"AT1G43170"
"AT1G48460"
"AT1G50690"
"AT1G58110"
"AT1G64790"
"AT1G66580"
"AT1G66950"
"AT1G67120"
"AT1G68510"
"AT1G69530"
"AT1G71280"
"AT1G72370"
"AT1G73410"
"AT1G77380"
"AT2G01250"
"AT2G17360"
"AT2G18020"
"AT2G19730"
"AT2G20450"
"AT2G21480"
"AT2G21580"
"AT2G22510"
"AT2G22610"
"AT2G23350"
"AT2G25060"
"AT2G26910"
"AT2G27400"
"AT2G27610"
"AT2G29370"
"AT2G34880"
"AT2G36620"
"AT2G37270"
"AT2G37420"
"AT2G39140"
"AT2G39415"
"AT2G40010"
"AT2G40170"
"AT2G40360"
"AT2G42840"
"AT2G43390"
"AT2G44120"
"AT2G47150"
"AT2G47610"
"AT2G47920"
"AT3G04370"
"AT3G05590"
"AT3G05995"
"AT3G06530"
"AT3G06680"
"AT3G07110"
"AT3G08005"
"AT3G09200"
"AT3G09555"
"AT3G10310"
"AT3G10610"
"AT3G11250"
"AT3G11964"
"AT3G12770"
"AT3G14380"
"AT3G14900"
"AT3G16080"
"AT3G16300"
"AT3G16370"
"AT3G17360"
"AT3G18600"
"AT3G19430"
"AT3G23390"
"AT3G23450"
"AT3G23670"
"AT3G25520"
"AT3G26050"
"AT3G26816"
"AT3G28900"
"AT3G30725"
"AT3G44590"
"AT3G45000"
"AT3G47760"
"AT3G48460"
"AT3G53890"
"AT3G54830"
"AT3G55515"
"AT3G57160"
"AT3G58650"
"AT3G61118"
"AT3G62870"
"AT4G03100"
"AT4G04840"
"AT4G06810"
"AT4G10450"
"AT4G12500"
"AT4G15000"
"AT4G15680"
"AT4G15700"
"AT4G19740"
"AT4G21820"
"AT4G25220"
"AT4G25860"
"AT4G27010"
"AT4G28010"
"AT4G28365"
"AT4G28950"
"AT4G29020"
"AT4G29410"
"AT4G30150"
"AT4G30610"
"AT4G30990"
"AT4G33220"
"AT4G33260"
"AT4G38062"
"AT5G02960"
"AT5G03885"
"AT5G04730"
"AT5G07090"
"AT5G07995"
"AT5G08610"
"AT5G08620"
"AT5G08855"
"AT5G09530"
"AT5G10760"
"AT5G13400"
"AT5G16130"
"AT5G16750"
"AT5G18840"
"AT5G22440"
"AT5G23980"
"AT5G24275"
"AT5G26180"
"AT5G27120"
"AT5G27850"
"AT5G39580"
"AT5G39750"
"AT5G42235"
"AT5G45670"
"AT5G45700"
"AT5G45775"
"AT5G46140"
"AT5G56710"
"AT5G57980"
"AT5G58370"
"AT5G60880"
"AT5G60930"
"AT5G64080"
"AT5G64590"
